"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",15.0941298573125,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",14.6587334368018,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",14.2151092153673,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",13.7800456795535,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",13.4026892953608,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",13.0919641989178,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",12.7848145484299,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2019","2019",12.4564902396458,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2020","2020",12.1649836516882,,
"KOR","Korea","T","Total","LESS_15_SHARE","Share of under 15 - children","2021","2021",11.8729321140899,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",17.0703580072096,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",16.8254981182413,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",16.57782576148,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.4634842320367,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.3174644317724,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.1452850317406,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",15.941131119555,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",15.7907685256332,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",15.7572990889784,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2019","2019",15.7198579949247,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2020","2020",15.7049491231039,,
"LUX","Luxembourg","W","Women","LESS_15_SHARE","Share of under 15 - children","2021","2021",15.6977750367366,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",18.2755719920322,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.907846736529,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.5531172558945,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.3607150347913,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",17.1695159865875,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.9701383831027,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.7598108666337,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.5777185903148,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.4347035190347,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2019","2019",16.3222113550001,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2020","2020",16.2503231338625,,
"LUX","Luxembourg","M","Men","LESS_15_SHARE","Share of under 15 - children","2021","2021",16.1812940442685,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",17.6694880985022,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.3646814610177,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.0648194187045,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.9122383400999,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.7440798674149,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.5588434090291,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.352134425898,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.1861497777264,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.097869890616,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2019","2019",16.0228256960047,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2020","2020",15.9793659077462,,
"LUX","Luxembourg","T","Total","LESS_15_SHARE","Share of under 15 - children","2021","2021",15.9412183781622,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",28.4867578388416,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",28.0729755943304,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",27.6743206117992,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",27.2897497838073,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",26.918496589212,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",26.558328682361,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",26.2039851515342,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",25.8542887582913,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",25.5067200698923,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2019","2019",25.159054421297,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2020","2020",24.8139062740994,,
"MEX","Mexico","W","Women","LESS_15_SHARE","Share of under 15 - children","2021","2021",24.4747056119726,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",30.6962913492958,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",30.2513359603652,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",29.8265770788656,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",29.4204433673455,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",29.0279756869393,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",28.6519584144453,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",28.283822578587,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",27.9171129624038,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",27.5497050100194,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2019","2019",27.1808868076793,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2020","2020",26.8147715881053,,
"MEX","Mexico","M","Men","LESS_15_SHARE","Share of under 15 - children","2021","2021",26.4555179527843,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",29.5681617238412,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",29.139292250296,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",28.7279775281572,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",28.3328972566203,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",27.9513091316364,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",27.583446094614,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",27.2224243841419,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",26.8644122678359,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",26.5071020118546,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2019","2019",26.1490265294854,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2020","2020",25.7935381170034,,
"MEX","Mexico","T","Total","LESS_15_SHARE","Share of under 15 - children","2021","2021",25.444424602996,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",16.9360351891244,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",16.8151757963354,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",16.6699054924812,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.4837601348866,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.2842554333389,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.0756275978145,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",15.8655608672541,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",15.6703055460573,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",15.4650943969164,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2019","2019",15.2673837616664,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2020","2020",15.1096041195257,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2021","2021",14.9976069337676,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",18.1034936673396,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.963611332542,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.8061597035457,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.6134035151647,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",17.3883038265681,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",17.1503354019451,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.9170993013713,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.7015602969695,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.4743622941197,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2019","2019",16.2523583621634,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2020","2020",16.0738436460964,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2021","2021",15.9423427417199,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",17.513847101994,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.3836586359109,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.2324462906901,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.0431130362648,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.8311156448903,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.6082258333493,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.3870672026364,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.1820457822949,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",15.9661116057444,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2019","2019",15.7565842500114,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2020","2020",15.5887681678755,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2021","2021",15.4672571889341,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",19.9014800485852,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",19.8165506159614,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",19.6764457858062,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",19.509229481475,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",19.3071974965229,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",19.074081990339,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",18.8585680751174,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",18.743263811757,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",18.6407609795588,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2019","2019",18.5331525856226,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2020","2020",18.343347639485,,
"NZL","New Zealand","W","Women","LESS_15_SHARE","Share of under 15 - children","2021","2021",18.287301402323,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",21.8898340931522,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",21.7731852957641,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",21.6473317865429,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",21.448301261394,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",21.0989754930722,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",20.70129069204,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",20.3890916899291,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",20.195576446888,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",19.9954736235701,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2019","2019",19.8757638298733,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2020","2020",19.6383349161127,,
"NZL","New Zealand","M","Men","LESS_15_SHARE","Share of under 15 - children","2021","2021",19.5952071262465,,
"NZL","New Zealand","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",20.8734226676167,,
"NZL","New Zealand","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",20.7732664233577,,
"NZL","New Zealand","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",20.6399582586602,,
